Time,Latitude,Longitude,Altitude,Heartrate,Confidence,Source,Battery Percentage,Battery Voltage,Charging,Steps,Barometer Temperature,Barometer Pressure,Barometer Altitude
1664951520,,,,45,82,,81,3.27041015624,false,0,32.05109634399,997.70198517414,130.25954738890
1664951530,,,,42,76,,80,3.27480468749,false,0,32.03178100585,997.70084846745,130.26913049482
1664951540,,,,42,58,,80,3.27304687499,false,0,32.00901412963,997.68675989980,130.38790613947
1664951550,,,,71,30,,80,3.27128906249,false,0,31.99381408691,997.68600439774,130.39427554384
1664951560,,,,73,63,,81,3.28359374999,false,0,31.98857040405,997.68173541195,130.43026611716
1664951570,,,,68,27,,79,3.27568359374,false,0,31.97416687011,997.70016117078,130.27492481420
1664951580,,,,54,22,,80,3.27744140624,false,0,31.94011611938,997.67102305834,130.52057939323
1664951590,,,,52,44,,81,3.27304687499,false,0,31.94728469848,997.73915826444,129.94616124768
1664951600,,,,50,34,,81,3.28007812499,false,0,31.93633270263,997.55561283980,131.49362498100
1664951610,50.789447,7.868244,-26,40,67,,80,3.27128906249,false,16,31.93560256958,997.49458949113,132.00816132559
1664951620,50.789378,7.868409,-2,43,42,,81,3.27304687499,false,17,31.90301208496,997.41741968446,132.65887778490
1664951630,50.789227,7.868689,23,46,56,,80,3.26865234374,false,18,31.79999694824,997.49692286976,131.98848628749
1664951640,50.789247,7.868937,53,49,41,,81,3.27919921874,false,16,31.70700454711,997.56303326237,131.43105923965
1664951650,50.789284,7.869129,76,46,41,,81,3.27128906249,false,21,31.61832656860,997.85141621189,128.99983282307
1664951660,50.789245,7.869167,84,47,36,,80,3.26513671874,false,17,31.58493957519,997.99796790387,127.76453970384
1664951670,,,,58,55,,81,3.26513671874,false,15,31.52367477416,997.88366785971,128.72796911712
1664951680,50.789749,7.866947,81,53,78,,80,3.27568359374,false,0,31.44654617309,997.61613733610,130.98332003063
1664951690,50.789644,7.866952,101,44,73,,78,3.27041015624,false,18,31.39417572021,997.56311409796,131.43037767152
1664951700,50.789608,7.867959,140,45,53,,80,3.27568359374,false,16,31.33457031250,997.52702739364,131.73464841971
1664951710,50.789555,7.869513,168,52,91,,80,3.27304687499,false,18,31.28405838012,997.52460982085,131.75503288517
1664951720,50.789556,7.869833,181,49,85,,78,3.27041015624,false,13,31.23228530883,997.51456517961,131.83972761638
1664951730,50.789565,7.870134,189,52,56,,79,3.27304687499,false,22,31.15767898559,997.58363901951,131.25732252915
1664951740,50.789552,7.870354,194,59,75,,80,3.2765625,false,18,31.07490844726,997.53026829446,131.70732188819
1664951750,50.789522,7.870553,197,57,62,,80,3.27216796874,false,16,30.99233703613,997.61047005643,131.03110194811
1664951760,50.789503,7.870689,194,49,72,,80,3.27568359374,false,17,30.91567306518,997.58555632050,131.24115702168
1664951770,50.789475,7.870885,190,49,93,,76,3.27392578124,false,18,30.83827896118,997.58133709366,131.27673099117
1664951780,50.789402,7.871141,189,52,98,,80,3.27392578124,false,16,30.76327438354,997.58386602170,131.25540858444
1664951790,50.789314,7.871364,184,58,74,,81,3.2765625,false,18,30.68123397827,997.63810597888,130.79810028417
1664951800,50.789279,7.871572,179,56,81,,79,3.27568359374,false,17,30.58067474365,997.60242443339,131.09893651032
1664951810,50.789291,7.871774,176,56,84,,80,3.27832031249,false,18,30.47520370483,997.59761971978,131.13944640526
1664951820,50.789300,7.871966,171,54,67,,80,3.26953124999,false,16,30.35911254882,997.59343892067,131.17469602968
1664951830,50.789316,7.872142,168,46,58,,77,3.26953124999,false,16,30.27448348999,997.59871404373,131.13021983769
1664951840,50.789352,7.872300,168,44,92,,78,3.27304687499,false,17,30.18613739013,997.60889584873,131.04437443294
1664951850,50.789392,7.872484,170,54,60,,76,3.27568359374,false,15,30.08670654296,997.57315134567,131.34574861604
1664951860,50.789425,7.872662,170,74,44,,78,3.27128906249,false,16,29.97546081542,997.50450193271,131.92457991999
1664951870,50.789459,7.872747,172,62,30,,80,3.2765625,false,1,29.86328582763,997.56098118781,131.44836139259
1664951880,50.789477,7.872759,175,58,49,,80,3.2765625,false,0,29.77029342651,997.61438999571,130.99805216779
1664951890,50.789472,7.872778,177,52,24,,76,3.26865234374,false,0,29.66787567138,997.57378597813,131.34039773552
1664951900,50.789449,7.872785,183,57,18,,80,3.27392578124,false,0,29.56479415893,997.53935735765,131.63068537800
1664951910,50.789435,7.872780,184,48,33,,77,3.27304687499,false,0,29.48109436035,997.52141390941,131.78198019982
1664951920,50.789402,7.872741,158,46,40,,76,3.27304687499,false,6,29.41146621704,997.50417471162,131.92733902753
1664951930,50.789407,7.872721,142,56,49,,80,3.26865234374,false,0,29.33028869628,997.52773935050,131.72864535682
1664951940,50.789399,7.872721,141,56,52,,76,3.27480468749,false,0,29.29703445434,997.50372478862,131.93113275097
1664951950,50.789402,7.872708,136,52,56,,80,3.27216796874,false,6,29.27579421997,997.45954107546,132.30369389234
1664951960,50.789388,7.872654,108,47,71,,79,3.27744140624,false,0,29.26968765258,997.56343372250,131.42768274653
1664951970,50.789338,7.872592,86,42,96,,76,3.27216796874,false,0,29.26982040405,997.48479375007,132.09075937661
1664951980,50.789295,7.872535,81,40,80,,76,3.27744140624,false,0,29.24638977050,997.57320414119,131.34530347244
1664951990,50.789263,7.872489,75,37,65,,80,3.26865234374,false,0,29.23198623657,997.60649150771,131.06464598364
1664952000,50.789246,7.872440,65,34,85,,80,3.27480468749,false,0,29.22096786499,997.61298080085,131.00993335516
1664952010,50.789217,7.872390,56,34,89,,76,3.27568359374,false,0,29.21904296875,997.61710852917,130.97513173846
1664952020,50.789212,7.872385,54,41,66,,76,3.28095703124,false,0,29.23444213867,997.44872647096,132.39488566976
1664952030,50.789171,7.872557,27,39,76,,79,3.27392578124,false,0,29.22514953613,997.57468373227,131.33282835892
1664952040,50.788883,7.872865,4,37,63,,76,3.27480468749,false,0,29.22720718383,997.55094047881,131.53302046832
1664952050,50.788572,7.873261,-10,38,67,,78,3.27216796874,false,0,29.23198623657,997.47055324254,132.21083703447
1664952060,50.788206,7.873721,-18,41,58,,80,3.27304687499,false,0,29.25057144165,997.44776216204,132.40301703183
1664952070,50.787827,7.874447,-22,44,72,,78,3.27480468749,false,0,29.25462036132,997.45266519371,132.36167316246
1664952080,50.787763,7.875229,-23,50,40,,77,3.27744140624,false,0,29.25661163330,997.33385670237,133.36354918233
1664952090,,,,64,36,,80,3.28183593749,false,0,29.24884567260,997.17685701481,134.68762822877
1664952100,,,,63,46,,80,3.26865234374,false,0,29.25455398559,997.10669563339,135.27939872410
1664952110,,,,53,32,,79,3.26601562499,false,0,29.23922119140,997.40052016982,132.80138445550
1664952120,,,,45,50,,74,3.27480468749,false,0,29.26212081909,997.27552801817,133.85545267668
1664952130,,,,57,72,,77,3.27744140624,false,0,29.24711990356,997.12592669403,135.11719254483
1664952140,,,,65,49,,77,3.27041015624,false,0,29.25535049438,997.08554472387,135.45780097326
1664952150,,,,66,55,,78,3.27919921874,false,0,29.27061691284,996.96461241014,136.47789145617
1664952160,,,,63,17,,80,3.26865234374,false,0,29.26663436889,996.84556443335,137.48218501068
1664952170,,,,58,11,,77,3.26865234374,false,0,29.25780639648,996.79379443719,137.91894909387
1664952180,,,,52,51,,74,3.28095703124,false,0,29.28827285766,996.84623282306,137.47654617696
1664952190,,,,55,46,,76,3.27304687499,false,0,29.28488769531,996.93186750147,136.75411915066
1664952200,,,,61,19,,77,3.27304687499,false,0,29.29803009033,996.78886282439,137.96055622356
1664952210,,,,56,19,,77,3.27568359374,false,0,29.31927032470,996.74761827852,138.30853556126
1664952220,,,,46,49,,77,3.27568359374,false,0,29.33832015991,996.76266550176,138.18158111482
1664952230,,,,61,27,,74,3.27568359374,false,0,29.34894027709,996.81284457997,137.75822803275
1664952240,,,,59,27,,80,3.28095703124,false,0,29.38544692993,996.80689379630,137.80843296764
1664952250,,,,48,67,,77,3.27216796874,false,0,29.42626800537,996.79054140870,137.94639429113
1664952260,,,,53,43,,72,3.28535156249,false,0,29.45016326904,996.92814416130,136.78552876343
1664952270,,,,62,45,,68,3.27304687499,false,0,29.49888305664,996.93203643598,136.75269404331
1664952280,,,,64,84,,73,3.27919921874,false,0,29.55118713378,996.84811065773,137.46070394240
